pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,probe.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,,sequesntial RT,randomRT,,,,,,,,,,sequesntial RT,randomRT
-150,z,0,0,0,0,34,3,139,3,,,,,354.1977144170087,355.1982686249539,355.1982686249539,355.1982686249539,355.1982686249539,355.21529349999037,356.18093675002456,356.18093675002456,,z,1,0.4089667070657015,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.4089667070657015,0.7600187478819862,,,,,,,,,,0.4089667070657015,0.7600187478819862
-50,x,0,0,0,0,35,0,140,0,,,,,356.60551333404146,357.5929719590349,357.5929719590349,357.5929719590349,357.5929719590349,357.6027639589738,358.5897551670205,358.5897551670205,,x,1,0.33465566497761756,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.33465566497761756,0.5671816229587421,,,,,,,,,,0.33465566497761756,0.5671816229587421
50,c,0,0,0,0,35,2,142,2,,,,,361.5143298750045,362.5086978339823,362.5086978339823,362.5086978339823,362.5086978339823,362.5086978339823,363.50574554200284,363.50574554200284,,c,1,0.7018943319562823,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.7018943319562823,0.7040357070509344,,,,,,,,,,0.7018943319562823,0.7040357070509344
-150,z,0,0,0,0,35,3,143,3,,,,,364.2219222090207,365.2045955420472,365.2045955420472,365.2045955420472,365.2045955420472,365.2146633,366.20478124998044,366.20478124998044,,z,1,0.8185546649619937,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.8185546649619937,0.36453103995881975,,,,,,,,,,0.8185546649619937,0.36453103995881975
-50,x,0,0,0,0,36,0,144,0,,,,,367.0392134169815,368.02637337497436,368.02637337497436,368.02637337497436,368.02637337497436,368.0361838750541,369.0309960839804,369.0309960839804,,x,1,0.3472679569385946,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3472679569385946,0.5030455400701612,,,,,,,,,,0.3472679569385946,0.5030455400701612
150,v,0,0,0,0,36,1,145,1,,,,,369.38875787495635,370.3765265,370.3765265,370.3765265,370.3765265,370.3858079169877,371.38107854197733,371.38107854197733,,v,1,0.459044415,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.459044415,0.6783423740416765,,,,,,,,,,0.459044415,0.6783423740416765
50,c,0,0,0,0,36,2,146,2,,,,,371.85547270905226,372.84243641700596,372.84243641700596,372.84243641700596,372.84243641700596,372.85236837505363,373.84014079195913,373.84014079195913,,c,1,0.4447293740231544,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.4447293740231544,0.7458142898976803,,,,,,,,,,0.4447293740231544,0.7458142898976803
-150,z,0,0,0,0,36,3,147,3,,,,,374.2980286249658,375.29851241700817,375.29851241700817,375.29851241700817,375.29851241700817,375.31515966705047,376.28111366694793,376.28111366694793,,z,1,0.6268126239301637,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.6268126239301637,0.5285503319464624,,,,,,,,,,0.6268126239301637,0.5285503319464624
-50,x,0,0,0,0,37,0,148,0,,,,,376.9222824999597,377.9097204999998,377.9097204999998,377.9097204999998,377.9097204999998,377.91851566697005,378.9070609170012,378.9070609170012,,x,1,0.3103528739884496,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3103528739884496,0.49854478996712714,,,,,,,,,,0.3103528739884496,0.49854478996712714
150,v,0,0,0,0,37,1,149,1,,,,,379.23105983401183,380.21614566701464,380.21614566701464,380.21614566701464,380.21614566701464,380.22593158402015,381.2222772920504,381.2222772920504,,v,1,0.5342324149096385,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.5342324149096385,0.5385078729595989,,,,,,,,,,0.5342324149096385,0.5385078729595989
50,c,0,0,0,0,37,2,150,2,,,,,381.77237708400935,382.7606613340322,382.7606613340322,382.7606613340322,382.7606613340322,382.76950545900036,383.7568719589617,383.7568719589617,,c,1,0.36166941502597183,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.36166941502597183,0.42952778993640095,,,,,,,,,,0.36166941502597183,0.42952778993640095
-150,z,0,0,0,0,37,3,151,3,,,,,384.13148850004654,385.1319800839992,385.1319800839992,385.1319800839992,385.1319800839992,385.1485836249776,386.1147727089701,386.1147727089701,,z,1,0.5891142908949405,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.5891142908949405,0.6752450820058584,,,,,,,,,,0.5891142908949405,0.6752450820058584
-50,x,0,0,0,0,38,0,152,0,,,,,386.71460995904636,387.70828825002536,387.70828825002536,387.70828825002536,387.70828825002536,387.70828825002536,388.6984419169603,388.6984419169603,,x,1,0.9029784160666168,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.9029784160666168,0.5099360409658402,,,,,,,,,,0.9029784160666168,0.5099360409658402
150,v,0,0,0,0,38,1,153,1,,,,,389.61453649995383,390.59954995894805,390.59954995894805,390.59954995894805,390.59954995894805,390.60936350002885,391.59803670900874,391.59803670900874,,v,1,0.36419383191969246,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.36419383191969246,0.5031792899826542,,,,,,,,,,0.36419383191969246,0.5031792899826542
50,c,0,0,0,0,38,2,154,2,,,,,391.9723456669599,392.95992395898793,392.95992395898793,392.95992395898793,392.95992395898793,392.9699524589814,393.9564544589957,393.9564544589957,,c,1,0.2669387069763616,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.2669387069763616,0.5947581229265779,,,,,,,,,,0.2669387069763616,0.5947581229265779
-150,z,0,0,0,0,38,3,155,3,,,,,394.2394604169531,395.2266827500425,395.2266827500425,395.2266827500425,395.2266827500425,395.23592174996156,396.23146983399056,396.23146983399056,,z,1,0.6526530400151387,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.6526530400151387,1.103358416003175,,,,,,,,,,0.6526530400151387,1.103358416003175
-50,x,0,0,0,0,39,0,156,0,,,,,396.89817658404354,397.89880683401134,397.89880683401134,397.89880683401134,397.89880683401134,397.91540770896245,398.8814281,398.8814281,,x,1,0.3352346239844337,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3352346239844337,0.9151283738901839,,,,,,,,,,0.3352346239844337,0.9151283738901839
150,v,0,0,0,0,39,1,157,1,,,,,399.2316966250073,400.21563870902173,400.21563870902173,400.21563870902173,400.21563870902173,400.2252850000514,401.2147288339911,401.2147288339911,,v,1,0.3462302489206195,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3462302489206195,0.8792512069921941,,,,,,,,,,0.3462302489206195,0.8792512069921941
50,c,0,0,0,0,39,2,158,2,,,,,401.57295599998906,402.5601279169787,402.5601279169787,402.5601279169787,402.5601279169787,402.56940058397595,403.5647994589526,403.5647994589526,,c,1,0.32277749897912145,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.32277749897912145,0.5310577489435673,,,,,,,,,,0.32277749897912145,0.5310577489435673
-150,z,0,0,0,0,39,3,159,3,,,,,403.89812899997924,404.89229833404534,404.89229833404534,404.89229833404534,404.89229833404534,404.89229833404534,405.8820216669701,405.8820216669701,,z,1,0.5343567070085555,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.5343567070085555,0.393700082,,,,,,,,,,0.5343567070085555,0.393700082
-50,x,0,0,0,0,40,0,160,0,,,,,406.43166995898355,407.4185469170334,407.4185469170334,407.4185469170334,407.4185469170334,407.4326463750331,408.41525199997704,408.41525199997704,,x,1,0.6853744979016483,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.6853744979016483,0.6427037069806829,,,,,,,,,,0.6853744979016483,0.6427037069806829
150,v,0,0,0,0,40,1,161,1,,,,,409.11505233403295,410.11561029194854,410.11561029194854,410.11561029194854,410.11561029194854,410.13225008395966,411.09826679201797,411.09826679201797,412.0889515839517,v,1,1.2791165399830788,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,1.2791165399830788,0.5043147070100531,,,,,,,,,,1.2791165399830788,0.5043147070100531
50,c,0,0,0,0,40,2,162,2,,,,,412.39038400002755,413.3773398339981,413.3773398339981,413.3773398339981,413.3773398339981,413.3862418340286,414.38154483400285,414.38154483400285,,c,1,0.36399354005698115,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.36399354005698115,0.30433170695323497,,,,,,,,,,0.36399354005698115,0.30433170695323497
-150,z,0,0,0,0,40,3,163,3,,,,,414.7562438750174,415.74366033403203,415.74366033403203,415.74366033403203,415.74366033403203,415.75290991703514,416.7482665,416.7482665,,z,1,0.31846795696765184,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.31846795696765184,0.6859298320487142,,,,,,,,,,0.31846795696765184,0.6859298320487142
-50,x,0,0,0,0,41,0,164,0,,,,,417.0818480839953,418.07603654195555,418.07603654195555,418.07603654195555,418.07603654195555,418.07603654195555,419.0650304170558,419.0650304170558,,x,1,0.2526357490569353,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.2526357490569353,0.5393280400894582,,,,,,,,,,0.2526357490569353,0.5393280400894582
150,v,0,0,0,0,41,1,165,1,,,,,419.3316365419887,420.3261883750092,420.3261883750092,420.3261883750092,420.3261883750092,420.3261883750092,421.32373658404686,421.32373658404686,,v,1,0.2889034979743883,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.2889034979743883,0.7782419569557533,,,,,,,,,,0.2889034979743883,0.7782419569557533
50,c,0,0,0,0,41,2,166,2,,,,,421.6227075000061,422.61034466698766,422.61034466698766,422.61034466698766,422.61034466698766,422.6196778,423.6150650420459,423.6150650420459,,c,1,0.31438962393440306,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.31438962393440306,0.5133404569933191,,,,,,,,,,0.31438962393440306,0.5133404569933191
-150,z,0,0,0,0,41,3,167,3,,,,,423.93953379197046,424.92722541699186,424.92722541699186,424.92722541699186,424.92722541699186,424.93643304205034,425.9316879590042,425.9316879590042,,z,1,0.7062447489006445,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.7062447489006445,0.5968558320309967,,,,,,,,,,0.7062447489006445,0.5968558320309967
-50,x,0,0,0,0,42,0,168,0,,,,,426.6484388340032,427.64276195899583,427.64276195899583,427.64276195899583,427.64276195899583,427.64276195899583,428.6318102090154,428.6318102090154,,x,1,0.29389116493985057,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.29389116493985057,0.7373207899508998,,,,,,,,,,0.29389116493985057,0.7373207899508998
150,v,0,0,0,0,42,1,169,1,,,,,428.93959658395033,429.92813424998894,429.92813424998894,429.92813424998894,429.92813424998894,429.9376441669883,430.9230360840447,430.9230360840447,,v,1,0.410496749,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.410496749,0.33657941594719887,,,,,,,,,,0.410496749,0.33657941594719887
50,c,0,0,0,0,42,2,170,2,,,,,431.3483535000123,432.34920149995014,432.34920149995014,432.34920149995014,432.34920149995014,432.3658467499772,433.3318957090378,433.3318957090378,,c,1,0.3625759150600061,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3625759150600061,0.6360631659626961,,,,,,,,,,0.3625759150600061,0.6360631659626961
-150,z,0,0,0,0,42,3,171,3,,,,,433.7061986250337,434.6930746670114,434.6930746670114,434.6930746670114,434.6930746670114,434.70265520899557,435.6984549170593,435.6984549170593,,z,1,0.5307124990504235,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.5307124990504235,0.6660218320321292,,,,,,,,,,0.5307124990504235,0.6660218320321292
-50,x,0,0,0,0,43,0,172,0,,,,,436.2397044999525,437.22791812499054,437.22791812499054,437.22791812499054,437.22791812499054,437.2369266250171,438.2244304,438.2244304,,x,1,0.3182703739730641,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3182703739730641,0.48306841508019716,,,,,,,,,,0.3182703739730641,0.48306841508019716
150,v,0,0,0,0,43,1,173,1,,,,,438.55665158398915,439.54391279199626,439.54391279199626,439.54391279199626,439.54391279199626,439.55295233405195,440.5398247919511,440.5398247919511,,v,1,0.693872707,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.693872707,0.49653708189725876,,,,,,,,,,0.693872707,0.49653708189725876
50,c,0,0,0,0,43,2,174,2,,,,,441.2486920839874,442.2493492090143,442.2493492090143,442.2493492090143,442.2493492090143,442.2658862089738,443.23181033402216,443.23181033402216,,c,1,0.4763078319374472,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.4763078319374472,0.5873897479614243,,,,,,,,,,0.4763078319374472,0.5873897479614243
-150,z,0,0,0,0,43,3,175,3,,,,,443.7229936249787,444.7108083340572,444.7108083340572,444.7108083340572,444.7108083340572,444.71997629199177,445.7071662,445.7071662,,z,1,0.2955330400727689,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.2955330400727689,0.4516240409575403,,,,,,,,,,0.2955330400727689,0.4516240409575403
-50,x,0,0,0,0,44,0,176,0,,,,,446.0152641669847,447.00020929204766,447.00020929204766,447.00020929204766,447.00020929204766,447.0099309589714,447.99864991696086,447.99864991696086,,x,1,0.3588077489985153,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3588077489985153,0.5671366240130737,,,,,,,,,,0.3588077489985153,0.5671366240130737
150,v,0,0,0,0,44,1,177,1,,,,,448.37325737497304,449.3608615839621,449.3608615839621,449.3608615839621,449.3608615839621,449.36996229202487,450.35722416697536,450.35722416697536,,v,1,0.49664774897973984,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.49664774897973984,0.5196757479570806,,,,,,,,,,0.49664774897973984,0.5196757479570806
50,c,0,0,0,0,44,2,178,2,,,,,450.8653341670288,451.86018262500875,451.86018262500875,451.86018262500875,451.86018262500875,451.86018262500875,452.85773499996867,452.85773499996867,,c,1,0.3379768739687279,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3379768739687279,0.7077519570011646,,,,,,,,,,0.3379768739687279,0.7077519570011646
-150,z,0,0,0,0,44,3,179,3,,,,,453.20669420901686,454.1940150000155,454.1940150000155,454.1940150000155,454.1940150000155,454.2028898339486,455.19865849998314,455.19865849998314,,z,1,0.31386533193290234,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.31386533193290234,0.7351095400517806,,,,,,,,,,0.31386533193290234,0.7351095400517806
-50,x,0,0,0,0,45,0,180,0,,,,,455.5231535839848,456.51091379194986,456.51091379194986,456.51091379194986,456.51091379194986,456.5198183750035,457.50796354201157,457.50796354201157,,x,1,0.3458620400633663,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3458620400633663,0.48566899891011417,,,,,,,,,,0.3458620400633663,0.48566899891011417
150,v,0,0,0,0,45,1,181,1,,,,,457.8654805419501,458.85968433402013,458.85968433402013,458.85968433402013,458.85968433402013,458.85968433402013,459.85824804205913,459.85824804205913,460.85642700002063,v,1,0.9854835820151493,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.9854835820151493,0.4590673738857731,,,,,,,,,,0.9854835820151493,0.4590673738857731
50,c,0,0,0,0,45,2,182,2,,,,,460.85642700002063,461.84405916696414,461.84405916696414,461.84405916696414,461.84405916696414,461.85392733395565,462.8487725419691,462.8487725419691,,c,1,0.39135637402068824,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.39135637402068824,0.547454082,,,,,,,,,,0.39135637402068824,0.547454082
-150,z,0,0,0,0,45,3,183,3,,,,,463.25637049996294,464.23970537504647,464.23970537504647,464.23970537504647,464.23970537504647,464.24875191703904,465.24001412501093,465.24001412501093,,z,1,0.39509703998919576,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.39509703998919576,0.521960165,,,,,,,,,,0.39509703998919576,0.521960165
-50,x,0,0,0,0,46,0,184,0,,,,,465.649014,466.6337123339763,466.6337123339763,466.6337123339763,466.6337123339763,466.6436565000331,467.6327287090244,467.6327287090244,,x,1,0.4373161239782348,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.4373161239782348,0.4931592489592731,,,,,,,,,,0.4373161239782348,0.4931592489592731
150,v,0,0,0,0,46,1,185,1,,,,,468.0823477919912,469.07650570897385,469.07650570897385,469.07650570897385,469.07650570897385,469.07650570897385,470.0655727919657,470.0655727919657,,v,1,0.4519242480164394,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.4519242480164394,0.34337187407072634,,,,,,,,,,0.4519242480164394,0.34337187407072634
50,c,0,0,0,0,46,2,186,2,,,,,470.53215454204474,471.53311608405784,471.53311608405784,471.53311608405784,471.53311608405784,471.55001137498766,472.5155328749679,472.5155328749679,,c,1,0.28092083195224404,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.28092083195224404,0.5625991648994386,,,,,,,,,,0.28092083195224404,0.5625991648994386
-150,z,0,0,0,0,46,3,187,3,,,,,472.8067247499712,473.7949709170498,473.7949709170498,473.7949709170498,473.7949709170498,473.80402416700963,474.79065854195505,474.79065854195505,,z,1,0.34302895690780133,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.34302895690780133,0.5444092069519684,,,,,,,,,,0.34302895690780133,0.5444092069519684
-50,x,0,0,0,0,47,0,188,0,,,,,475.14905166695826,476.14963208395056,476.14963208395056,476.14963208395056,476.14963208395056,476.1667440419551,477.13226895895787,477.13226895895787,,x,1,0.4478061660192907,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.4478061660192907,1.0240986649878323,,,,,,,,,,0.4478061660192907,1.0240986649878323
150,v,0,0,0,0,47,1,189,1,,,,,477.59022574999835,478.57764404197223,478.57764404197223,478.57764404197223,478.57764404197223,478.58691562502645,479.57457841699943,479.57457841699943,,v,1,0.7380729150027037,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.7380729150027037,0.6181692900136113,,,,,,,,,,0.7380729150027037,0.6181692900136113
50,c,0,0,0,0,47,2,190,2,,,,,480.3235819590045,481.3111881669611,481.3111881669611,481.3111881669611,481.3111881669611,481.3202140840003,482.3069664170034,482.3069664170034,,c,1,0.38591324794106185,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.38591324794106185,0.5880480400519446,,,,,,,,,,0.38591324794106185,0.5880480400519446
-150,z,0,0,0,0,47,3,191,3,,,,,482.70685983402655,483.69486204197165,483.69486204197165,483.69486204197165,483.69486204197165,483.7038274,484.6906623339746,484.6906623339746,,z,1,0.3004307069350034,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3004307069350034,0.4260904159164056,,,,,,,,,,0.3004307069350034,0.4260904159164056
-50,x,0,0,0,0,48,0,192,0,,,,,485.00708120898344,485.9945282919798,485.9945282919798,485.9945282919798,485.9945282919798,486.00391362502705,486.9908055419801,486.9908055419801,,x,1,0.37214041501283646,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.37214041501283646,0.7679433319717646,,,,,,,,,,0.37214041501283646,0.7679433319717646
150,v,0,0,0,0,48,1,193,1,,,,,487.3735945840599,488.3610548339784,488.3610548339784,488.3610548339784,488.3610548339784,488.3700129999779,489.35753129201476,489.35753129201476,490.35614095896017,v,1,1.2551819159416482,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,1.2551819159416482,0.7954044979996979,,,,,,,,,,1.2551819159416482,0.7954044979996979
50,c,0,0,0,0,48,2,194,2,,,,,490.62473091704305,491.61157904204447,491.61157904204447,491.61157904204447,491.61157904204447,491.6204562,492.61576362501364,492.61576362501364,,c,1,0.5235819149529561,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.5235819149529561,0.4887804570607841,,,,,,,,,,0.5235819149529561,0.4887804570607841
-150,z,0,0,0,0,48,3,195,3,,,,,493.1490892500151,494.1441444590455,494.1441444590455,494.1441444590455,494.1441444590455,494.1441444590455,495.13259491696954,495.13259491696954,,z,1,0.41185278992634267,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.41185278992634267,0.48438658204395324,,,,,,,,,,0.41185278992634267,0.48438658204395324
-50,x,0,0,0,0,49,0,196,0,,,,,495.5570140420459,496.5450352090411,496.5450352090411,496.5450352090411,496.5450352090411,496.55389700003434,497.5417740419507,497.5417740419507,,x,1,0.4946674989769235,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.4946674989769235,0.6028374569723383,,,,,,,,,,0.4946674989769235,0.6028374569723383
150,v,0,0,0,0,49,1,197,1,,,,,498.04953758395277,499.03403087495826,499.03403087495826,499.03403087495826,499.03403087495826,499.0438168339897,500.03251079202164,500.03251079202164,,v,1,0.3418995819520205,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3418995819520205,0.4964244159637019,,,,,,,,,,0.3418995819520205,0.4964244159637019
50,c,0,0,0,0,49,2,198,2,,,,,500.3900980419712,501.3777451249771,501.3777451249771,501.3777451249771,501.3777451249771,501.3867147919955,502.37408954196144,502.37408954196144,,c,1,0.3536750409984961,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.3536750409984961,0.4178339570062235,,,,,,,,,,0.3536750409984961,0.4178339570062235
-150,z,0,0,0,0,49,3,199,3,,,,,502.7404211249668,503.72794979205355,503.72794979205355,503.72794979205355,503.72794979205355,503.7371271670563,504.72438841697294,504.72438841697294,,z,1,0.49020583205856383,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,0.49020583205856383,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,0,0,0,0,505.23784629197326,506.2117720419774,506.2117720419774,506.2117720419774,506.2117720419774,506.23277045902796,507.2159271669807,507.2159271669807,,x,1,0.3352399569703266,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,0,1,1,1,507.5659890839597,508.56021250004414,508.56021250004414,508.56021250004414,508.56021250004414,508.56021250004414,509.54928908403963,509.54928908403963,,v,1,0.7192976649384946,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,0,2,2,2,510.2828522090567,511.2670060839737,511.2670060839737,511.2670060839737,511.2670060839737,511.27662629203405,512.2660399170127,512.2660399170127,,c,1,0.2784877070225775,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,0,3,3,0,512.5571163339773,513.5443098749965,513.5443098749965,513.5443098749965,513.5443098749965,513.554082,514.5497131670127,514.5497131670127,,x,1,0.6182817069347948,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,1,0,4,0,515.1828929589828,516.1834740840131,516.1834740840131,516.1834740840131,516.1834740840131,516.2005519999657,517.1660338749643,517.1660338749643,,x,1,0.5874442899366841,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,1,1,5,3,517.7661954170326,518.7511795000173,518.7511795000173,518.7511795000173,518.7511795000173,518.7606709169922,519.7579847089946,519.7579847089946,,z,1,0.6939217899926007,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,1,2,6,3,520.4662192090182,521.4604259170592,521.4604259170592,521.4604259170592,521.4604259170592,521.4604259170592,522.4494480419671,522.4494480419671,,z,1,0.7390499989269301,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,1,3,7,3,523.1994587089866,524.1940064999508,524.1940064999508,524.1940064999508,524.1940064999508,524.1940064999508,525.1828374,525.1828374,,z,1,0.42991029005497694,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,2,1,9,0,528.0757240420207,529.0623069170397,529.0623069170397,529.0623069170397,529.0623069170397,529.0711361,530.0662727500312,530.0662727500312,,x,1,0.754602499,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
50,c,0,0,0,0,,,,,2,2,10,2,530.8330474590184,531.8177406250034,531.8177406250034,531.8177406250034,531.8177406250034,531.8274211670505,532.8162295420188,532.8162295420188,,c,1,0.9208754979772493,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,2,3,11,3,533.7498874169542,534.7379440000514,534.7379440000514,534.7379440000514,534.7379440000514,534.7499922499992,535.7329875420546,535.7329875420546,,z,1,0.7643215819261968,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,3,0,12,1,536.5074014170095,537.4953381669475,537.4953381669475,537.4953381669475,537.4953381669475,537.5045996250119,538.4920914169634,538.4920914169634,,v,1,0.7872333319392055,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-150,z,0,0,0,0,,,,,3,1,13,3,539.2907075,540.2785395840183,540.2785395840183,540.2785395840183,540.2785395840183,540.2874169589486,541.2830446669832,541.2830446669832,,z,1,0.6183600819204003,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,3,2,14,1,541.9164905840298,542.9101922089467,542.9101922089467,542.9101922089467,542.9101922089467,542.9101922089467,543.8998000420397,543.8998000420397,,v,1,0.8749062489951029,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
150,v,0,0,0,0,,,,,3,3,15,1,544.7908948339755,545.7790731670102,545.7790731670102,545.7790731670102,545.7790731670102,545.7880171670113,546.7748214,546.7748214,,v,1,0.5221877478761598,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
-50,x,0,0,0,0,,,,,4,0,16,0,547.3076974999858,548.2946965419687,548.2946965419687,548.2946965419687,548.2946965419687,548.3043045,549.3009252089541,549.3009252089541,,x,1,0.8913013320416212,None,tutorial4,001,2023-10-17_19h49.07.799,tutorial4,2023.1.3,None,,,,,,,,,,,,,,
